year_film,year_ceremony,ceremony,award_id,nominee,movieId,winner
1985,1986,58,o20,John Barry,1959,True
1985,1986,58,o10,Sydney Pollack,1959,True
1985,1986,58,o18,"Chris Jenkins, Gary Alexander, Larry Stensvold",1959,True
1985,1986,58,o58,Kurt Luedtke,1959,True
1988,1989,61,o4,Dustin Hoffman,1961,True
1988,1989,61,o14,Art Direction:  Ida Random;  Set Decoration:  Linda DeScenna,1961,False
1988,1989,61,o8,John Seale,1961,False
1988,1989,61,o12,Barry Levinson,1961,True
1988,1989,61,o15,Stu Linder,1961,False
1988,1989,61,o20,Hans Zimmer,1961,False
1988,1989,61,o10,Mark Johnson,1961,True
1988,1989,61,o3,Screenplay by Ronald Bass,1961,True
1989,1990,62,o4,Morgan Freeman,1962,False
1989,1990,62,o13,Dan Aykroyd,1962,False
1989,1990,62,o7,Jessica Tandy,1962,True
1989,1990,62,o14,Art Direction:  Bruno Rubeo;  Set Decoration:  Crispian Sallis,1962,False
1989,1990,62,o9,Elizabeth McBride,1962,False
1989,1990,62,o15,Mark Warner,1962,False
1989,1990,62,o17,"Manlio Rocchetti, Lynn Barber",1962,True
1989,1990,62,o10,Richard D. Zanuck and Lili Fini Zanuck,1962,True
1989,1990,62,o58,Alfred Uhry,1962,True
1971,1972,44,o26,Jane Fonda,1964,True
1971,1972,44,o61,Andy Lewis,1964,False
1990,1991,63,o3,Whit Stillman,1966,False
1982,1983,55,o20,Jerry Goldsmith,1994,False
1982,1983,55,o19,Stephen Hunter Flick,1994,False
1982,1983,55,o16,"Richard Edlund, Michael Wood",1994,False
1986,1987,59,o16,"Richard Edlund, John Bruno, Garry Waller",1995,False
1987,1988,60,o18,"Les Fresholtz, Dick Alexander, Vern Poore",2000,False
1989,1990,62,o19,Robert Henderson,2001,False
1989,1990,62,o16,"Ken Ralston, Michael Lantieri, John Bell",2011,False
1961,1962,34,o41,Bill Thomas,3086,False
1961,1962,34,o31,George Bruns,3086,False
1942,1943,15,o29,Frank Churchill,2018,False
1942,1943,15,o23,Music by Frank Churchill; Lyrics by Larry Morey,2018,False
1942,1943,15,o33,"Walt Disney Studio Sound Department, Sam Slyfield",2018,False
1988,1989,61,o7,Glenn Close,2020,False
1988,1989,61,o5,Michelle Pfeiffer,2020,False
1988,1989,61,o14,Art Direction:  Stuart Craig;  Set Decoration:  Gerard James,2020,True
1988,1989,61,o9,James Acheson,2020,True
1988,1989,61,o20,George Fenton,2020,False
1988,1989,61,o10,Norma Heyman and Hank Moonjean,2020,False
1988,1989,61,o58,Christopher Hampton,2020,True
1984,1985,57,o18,"Bill Varney, Steve Maslow, Kevin O'Connell",7842,False
1998,1999,71,o4,Tom Hanks,2028,False
1998,1999,71,o14,Art Direction:  Tom Sanders;  Set Decoration:  Lisa Dean Kavanaugh,2028,False
1998,1999,71,o8,Janusz Kaminski,2028,True
1998,1999,71,o12,Steven Spielberg,2028,True
1998,1999,71,o15,Michael Kahn,2028,True
1998,1999,71,o17,"Lois Burwell, Conor O'Sullivan",2028,False
1998,1999,71,o6,John Williams,2028,False
1998,1999,71,o10,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn",2028,False
1998,1999,71,o18,"Gary Rydstrom, Gary Summers, Andy Nelson",2028,True
1998,1999,71,o19,Gary Rydstrom,2028,True
1998,1999,71,o3,Robert Rodat,2028,False
1965,1966,38,o13,Tom Courtenay,2067,False
1965,1966,38,o27,Art Direction:  John Box,2067,True
1965,1966,38,o28,Freddie Young,2067,True
1965,1966,38,o41,Phyllis Dalton,2067,True
1965,1966,38,o12,David Lean,2067,False
1965,1966,38,o15,Norman Savage,2067,False
1965,1966,38,o53,Maurice Jarre,2067,True
1965,1966,38,o10,Carlo Ponti,2067,False
1965,1966,38,o18,"Metro-Goldwyn-Mayer British Studio Sound Department, A. W. Watkins, Sound Director; and Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton",2067,False
1965,1966,38,o25,Robert Bolt,2067,True
1983,1984,56,o4,Robert Duvall,2070,True
1983,1984,56,o12,Bruce Beresford,2070,False
1983,1984,56,o2,Music and Lyric by Austin Roberts and Bobby Hart,2070,False
1983,1984,56,o10,Philip S. Hobel,2070,False
1983,1984,56,o3,Horton Foote,2070,True
1981,1982,54,o59,Hungary,2075,True
1986,1987,59,o12,David Lynch,2076,False
1985,1986,58,o16,"Will Vinton, Ian Wingrove, Zoran Perisic",2093,False
1959,1960,32,o31,George Bruns,2096,False
1984,1985,57,o3,"Screenplay by Lowell Ganz, Babaloo Mandel",2100,False
1982,1983,55,o9,Elois Jenssen,2105,False
1982,1983,55,o18,"Michael Minkler, Bob Minkler, Lee Minkler",2105,False
1991,1992,64,o3,Lawrence Kasdan,2112,False
1984,1985,57,o20,John Williams,2115,False
1984,1985,57,o16,"Dennis Muren, Michael McAlister, Lorne Peterson",2115,True
1966,1967,39,o24,Richard Burton,2132,False
1966,1967,39,o13,George Segal,2132,False
1966,1967,39,o26,Elizabeth Taylor,2132,True
1966,1967,39,o5,Sandy Dennis,2132,True
1966,1967,39,o37,Art Direction:  Richard Sylbert;  Set Decoration:  George James Hopkins,2132,True
1966,1967,39,o38,Haskell Wexler,2132,True
1966,1967,39,o40,Irene Sharaff,2132,True
1966,1967,39,o12,Mike Nichols,2132,False
1966,1967,39,o15,Sam O'Steen,2132,False
1966,1967,39,o62,Alex North,2132,False
1966,1967,39,o10,Ernest Lehman,2132,False
1966,1967,39,o18,"Warner Bros. Studio Sound Department, George R. Groves",2132,False
1966,1967,39,o25,Ernest Lehman,2132,False
1967,1968,40,o14,"Art Direction:  Mario Chiari, Jack Martin Smith, Ed Graves;  Set Decoration:  Walter M. Scott",2135,False
1967,1968,40,o8,Robert Surtees,2135,False
1967,1968,40,o15,Samuel E. Beetley,2135,False
1967,1968,40,o62,Leslie Bricusse,2135,False
1967,1968,40,o42,Lionel Newman,2135,False
1967,1968,40,o23,Music and Lyrics by Leslie Bricusse,2135,True
1967,1968,40,o10,Arthur P. Jacobs,2135,False
1967,1968,40,o18,20th Century-Fox Studio Sound Department,2135,False
1967,1968,40,o47,L. B. Abbott,2135,True
1968,1969,41,o5,Ruth Gordon,2160,True
1968,1969,41,o25,Roman Polanski,2160,False
1988,1989,61,o17,"Ve Neill, Steve La Porte",2174,True
1951,1952,24,o38,Robert Burks,2186,False
1988,1989,61,o19,Ben Burtt,2193,False
1988,1989,61,o16,"Dennis Muren, Michael McAlister, Phil Tippett",2193,False
1944,1945,17,o38,Glen MacWilliams,2202,False
1944,1945,17,o12,Alfred Hitchcock,2202,False
1944,1945,17,o66,John Steinbeck,2202,False
1943,1944,16,o66,Gordon McDonell,2203,False
1941,1942,14,o26,Joan Fontaine,2206,True
1941,1942,14,o45,Franz Waxman,2206,False
1941,1942,14,o30,RKO Radio,2206,False
1987,1988,60,o4,William Hurt,2243,False
1987,1988,60,o13,Albert Brooks,2243,False
1987,1988,60,o7,Holly Hunter,2243,False
1987,1988,60,o8,Michael Ballhaus,2243,False
1987,1988,60,o15,Richard Marks,2243,False
1987,1988,60,o10,James L. Brooks,2243,False
1987,1988,60,o3,James L. Brooks,2243,False
1988,1989,61,o7,Melanie Griffith,2245,False
1988,1989,61,o5,Joan Cusack,2245,False
1988,1989,61,o5,Sigourney Weaver,2245,False
1988,1989,61,o12,Mike Nichols,2245,False
1988,1989,61,o2,Music and Lyric by Carly Simon,2245,True
1988,1989,61,o10,Douglas Wick,2245,False
1988,1989,61,o13,Dean Stockwell,2247,False
1992,1993,65,o14,Art Direction:  Ferdinando Scarfiotti;  Set Decoration:  Linda DeScenna,2253,False
1992,1993,65,o9,Albert Wolsky,2253,False
1998,1999,71,o7,Meryl Streep,2272,False
1954,1955,27,o44,Warner Bros. Studio,2287,False
1990,1991,63,o17,Ve Neill,2291,False
1998,1999,71,o14,Art Direction:  Eugenio Zanetti;  Set Decoration:  Cindy Carr,2297,False
1998,1999,71,o16,"Joel Hynek, Nicholas Brooks, Stuart Robertson",2297,True
1992,1993,65,o5,Marisa Tomei,2302,True
1975,1976,48,o5,Ronee Blakley,2303,False
1975,1976,48,o5,Lily Tomlin,2303,False
1975,1976,48,o12,Robert Altman,2303,False
1975,1976,48,o2,Music and Lyrics by Keith Carradine,2303,True
1975,1976,48,o10,Robert Altman,2303,False
1986,1987,59,o4,William Hurt,2312,False
1986,1987,59,o7,Marlee Matlin,2312,True
1986,1987,59,o5,Piper Laurie,2312,False
1986,1987,59,o10,Burt Sugarman and Patrick Palmer,2312,False
1986,1987,59,o58,Hesper Anderson,2312,False
1998,1999,71,o9,Colleen Atwood,2314,False
1998,1999,71,o14,Art Direction:  Jeannine Oppewall;  Set Decoration:  Jay Hart,2321,False
1998,1999,71,o9,Judianna Makovsky,2321,False
1998,1999,71,o6,Randy Newman,2321,False
1998,1999,71,o4,Edward Norton,2329,False
1998,1999,71,o4,Ian McKellen,2333,False
1998,1999,71,o5,Lynn Redgrave,2333,False
1998,1999,71,o11,Bill Condon,2333,True
1998,1999,71,o7,Cate Blanchett,2336,False
1998,1999,71,o14,Art Direction:  John Myhre;  Set Decoration:  Peter Howitt,2336,False
1998,1999,71,o8,Remi Adefarasin,2336,False
1998,1999,71,o9,Alexandra Byrne,2336,False
1998,1999,71,o17,Jenny Shircore,2336,True
1998,1999,71,o6,David Hirschfelder,2336,False
1998,1999,71,o10,"Alison Owen, Eric Fellner and Tim Bevan",2336,False
1998,1999,71,o9,Sandy Powell,2337,False
1985,1986,58,o4,Jon Voight,2344,False
1985,1986,58,o13,Eric Roberts,2344,False
1985,1986,58,o15,Henry Richardson,2344,False
1986,1987,59,o4,Bob Hoskins,2349,False
1976,1977,49,o8,Richard H. Kline,41569,False
1976,1977,49,o18,"Harry Warren Tetrick, William McCaughey, Aaron Rochin",41569,False
1976,1977,49,o70,"Carlo Rambaldi, Glen Robinson",41569,True
1998,1999,71,o2,Music and Lyric by Randy Newman,2384,False
1998,1999,71,o5,Brenda Blethyn,2390,False
1998,1999,71,o13,Geoffrey Rush,2396,False
1998,1999,71,o7,Gwyneth Paltrow,2396,True
1998,1999,71,o5,Judi Dench,2396,True
1998,1999,71,o14,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,2396,True
1998,1999,71,o8,Richard Greatrex,2396,False
1998,1999,71,o9,Sandy Powell,2396,True
1998,1999,71,o12,John Madden,2396,False
1998,1999,71,o15,David Gamble,2396,False
1998,1999,71,o17,Lisa Westcott,2396,False
1998,1999,71,o1,Stephen Warbeck,2396,True
1998,1999,71,o10,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman",2396,True
1998,1999,71,o18,"Robin O'Donoghue, Dominic Lester",2396,False
1998,1999,71,o3,Marc Norman,2396,True
1947,1948,20,o13,Edmund Gwenn,2398,True
1947,1948,20,o39,20th Century-Fox,2398,False
1947,1948,20,o43,Valentine Davies,2398,True
1947,1948,20,o34,George Seaton,2398,True
1985,1986,58,o19,Frederick J. Brown,2402,False
1984,1985,57,o15,Donn Cambern,2406,False
1985,1986,58,o13,Don Ameche,2407,True
1985,1986,58,o16,"Ken Ralston, Ralph McQuarrie, Scott Farrar",2407,True
1982,1983,55,o2,Music and Lyric by Jim Peterik and Frankie Sullivan III,2410,False
1985,1986,58,o16,"Dennis Muren, Kit West, John Ellis",2414,False
1998,1999,71,o16,"Rick Baker, Hoyt Yeatman, Allen Hall",2430,False
1949,1950,22,o44,ARKO Productions,2430,True
1998,1999,71,o1,Marc Shaiman,2431,False
1998,1999,71,o7,Emily Watson,2442,False
1998,1999,71,o5,Rachel Griffiths,2442,False
1986,1987,59,o7,Kathleen Turner,2469,False
1986,1987,59,o8,Jordan Cronenweth,2469,False
1986,1987,59,o9,Theadora Van Runkle,2469,False
1986,1987,59,o18,"Les Fresholtz, Dick Alexander, Vern Poore",2476,False
1970,1971,43,o5,Helen Hayes,2520,True
1970,1971,43,o5,Maureen Stapleton,2520,False
1970,1971,43,o14,"Art Direction:  Alexander Golitzen, E. Preston Ames;  Set Decoration:  Jack D. Moore",2520,False
1970,1971,43,o8,Ernest Laszlo,2520,False
1970,1971,43,o9,Edith Head,2520,False
1970,1971,43,o15,Stuart Gilmore,2520,False
1970,1971,43,o20,Alfred Newman,2520,False
1970,1971,43,o10,Ross Hunter,2520,False
1970,1971,43,o18,Ronald Pierce,2520,False
1970,1971,43,o25,George Seaton,2520,False
1977,1978,50,o14,Art Direction:  George C. Webb;  Set Decoration:  Mickey S. Michaels,2522,False
1977,1978,50,o9,Edith Head,2522,False
1979,1980,52,o18,"William McCaughey, Aaron Rochin, Michael J. Kohut",2526,False
1976,1977,49,o14,Art Direction:  Dale Hennesy;  Set Decoration:  Robert de Vestel,2528,False
1976,1977,49,o8,Ernest Laszlo,2528,False
1976,1977,49,o70,"L. B. Abbott, Glen Robinson",2528,True
1968,1969,41,o9,Morton Haack,4643,False
1968,1969,41,o64,Jerry Goldsmith,4643,False
1974,1975,47,o14,Art Direction:  Alexander Golitzen,2535,False
1974,1975,47,o8,Philip Lathrop,2535,False
1974,1975,47,o15,Dorothy Spencer,2535,False
1974,1975,47,o18,"Ronald Pierce, Melvin Metcalfe",2535,True
1974,1975,47,o70,"Frank Brendel, Glen Robinson",2535,True
1998,1999,71,o21,Matthew Diamond,2538,False
1998,1999,71,o59,Argentina,2573,False
1999,2000,72,o17,Rick Baker,2587,False
1999,2000,72,o11,Alexander Payne,2599,False
1945,1946,18,o26,Joan Crawford,86487,True
1945,1946,18,o5,Eve Arden,86487,False
1945,1946,18,o5,Ann Blyth,86487,False
1945,1946,18,o38,Ernest Haller,86487,False
1945,1946,18,o39,Warner Bros.,86487,False
1945,1946,18,o34,Ranald MacDougall,86487,False
1990,1991,63,o13,Al Pacino,2616,False
1990,1991,63,o14,Art Direction:  Richard Sylbert;  Set Decoration:  Rick Simpson,2616,True
1990,1991,63,o8,Vittorio Storaro,2616,False
1990,1991,63,o9,Milena Canonero,2616,False
1990,1991,63,o17,"John Caglione, Jr.",2616,True
1990,1991,63,o2,Music and Lyric by Stephen Sondheim,2616,True
1990,1991,63,o18,"Chris Jenkins, David E. Campbell, D. M. Hemphill",2616,False
1978,1979,51,o15,Stuart Baird,2640,False
1978,1979,51,o20,John Williams,2640,False
1978,1979,51,o18,"Gordon K. McCallum, Graham Hartstone, Nicolas Le Messurier",2640,False
1978,1979,51,o70,"Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings",2640,True
1999,2000,72,o21,Wim Wenders,2677,False
1999,2000,72,o17,Michèle Burke,2683,False
1999,2000,72,o2,Music and Lyric by Phil Collins,2687,True
1960,1961,33,o13,Peter Ustinov,2728,True
1960,1961,33,o27,"Art Direction:  Alexander Golitzen, Eric Orbom;  Set Decoration:  Russell A. Gausman",2728,True
1960,1961,33,o28,Russell Metty,2728,True
1960,1961,33,o41,Valles,2728,True
1960,1961,33,o15,Robert Lawrence,2728,False
1960,1961,33,o29,Alex North,2728,False
1962,1963,35,o25,Vladimir Nabokov,2729,False
1975,1976,48,o14,Art Direction:  Ken Adam,2730,True
1975,1976,48,o8,John Alcott,2730,True
1975,1976,48,o9,Ulla-Britt Soderlund,2730,True
1975,1976,48,o12,Stanley Kubrick,2730,False
1975,1976,48,o71,Adaptation Score by Leonard Rosenman,2730,True
1975,1976,48,o10,Stanley Kubrick,2730,False
1975,1976,48,o63,Stanley Kubrick,2730,False
1986,1987,59,o7,Sissy Spacek,2738,False
1986,1987,59,o5,Tess Harper,2738,False
1986,1987,59,o58,Beth Henley,2738,False
1986,1987,59,o9,Anna Anni,2744,False
1986,1987,59,o2,Music by Alan Menken; Lyric by Howard Ashman,2746,False
1986,1987,59,o16,"Lyle Conway, Bran Ferren",2746,False
1987,1988,60,o14,"Art Direction:  Santo Loquasto;  Set Decoration:  Carol Joffe, Les Bloom, George DeTitta",2750,False
1987,1988,60,o3,Woody Allen,2750,False
1982,1983,55,o7,Jessica Lange,2757,False
1982,1983,55,o5,Kim Stanley,2757,False
1978,1979,51,o4,Warren Beatty,2779,False
1978,1979,51,o13,Jack Warden,2779,False
1978,1979,51,o5,Dyan Cannon,2779,False
1978,1979,51,o14,Art Direction:  Paul Sylbert,2779,True
1978,1979,51,o8,William A. Fraker,2779,False
1978,1979,51,o12,Warren Beatty,2779,False
1978,1979,51,o20,Dave Grusin,2779,False
1978,1979,51,o10,Warren Beatty,2779,False
1978,1979,51,o58,Elaine May,2779,False
1988,1989,61,o4,Tom Hanks,2797,False
1988,1989,61,o3,Gary Ross,2797,False
1988,1989,61,o8,Conrad L. Hall,2802,False
1999,2000,72,o21,Nanette Burstein,2824,False
1939,1940,12,o38,Joseph Walker,2847,False
1939,1940,12,o44,Roy Davidson,2847,False
1999,2000,72,o4,Kevin Spacey,2858,True
1999,2000,72,o7,Annette Bening,2858,False
1999,2000,72,o8,Conrad L. Hall,2858,True
1999,2000,72,o12,Sam Mendes,2858,True
1999,2000,72,o15,Tariq Anwar,2858,False
1999,2000,72,o20,Thomas Newman,2858,False
1999,2000,72,o10,Bruce Cohen and Dan Jinks,2858,True
1999,2000,72,o3,Alan Ball,2858,True
1967,1968,40,o5,Mildred Natwick,2870,False
1972,1973,45,o12,John Boorman,2871,False
1972,1973,45,o15,Tom Priestley,2871,False
1972,1973,45,o10,John Boorman,2871,False
1981,1982,54,o8,Alex Thomson,2872,False
1975,1976,48,o26,Ann-Margret,2877,False
1975,1976,48,o71,Adaptation Score by Peter Townshend,2877,False
1939,1940,12,o20,Victor Young,173873,False
1939,1940,12,o23,Music by Ralph Rainger; Lyrics by Leo Robin,173873,False
1999,2000,72,o7,Hilary Swank,2908,True
1999,2000,72,o5,Chloë Sevigny,2908,False
1990,1991,63,o18,"Michael J. Kohut, Carlos de Larios, Aaron Rochin",95875,False
1990,1991,63,o19,Stephen H. Flick,95875,False
1990,1991,63,o70,"Eric Brevig, Rob Bottin, Tim McGovern",95875,True
1946,1947,19,o26,Celia Johnson,2927,False
1946,1947,19,o12,David Lean,2927,False
1946,1947,19,o34,"David Lean, Anthony Havelock-Allan",2927,False
1981,1982,54,o4,Warren Beatty,2929,False
1981,1982,54,o13,Jack Nicholson,2929,False
1981,1982,54,o7,Diane Keaton,2929,False
1981,1982,54,o5,Maureen Stapleton,2929,True
1981,1982,54,o14,Art Direction:  Richard Sylbert;  Set Decoration:  Michael Seirton,2929,False
1981,1982,54,o8,Vittorio Storaro,2929,True
1981,1982,54,o9,Shirley Russell,2929,False
1981,1982,54,o12,Warren Beatty,2929,True
1981,1982,54,o15,Dede Allen,2929,False
1981,1982,54,o10,Warren Beatty,2929,False
1981,1982,54,o18,"Dick Vorisek, Tom Fleischman",2929,False
1981,1982,54,o3,Warren Beatty,2929,False
1978,1979,51,o8,Nestor Almendros,2932,True
1978,1979,51,o9,Patricia Norris,2932,False
1978,1979,51,o20,Ennio Morricone,2932,False
1978,1979,51,o18,"John K. Wilkinson, Robert W. Glass, Jr., John T. Reitz",2932,False
1958,1959,31,o28,Leon Shamroy,2941,False
1958,1959,31,o31,Alfred Newman,2941,False
1958,1959,31,o18,"Todd-AO Sound Department, Fred Hynes",2941,True
1983,1984,56,o8,Don Peterman,2942,False
1983,1984,56,o15,Bud Smith,2942,False
1983,1984,56,o2,Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara,2942,True
1983,1984,56,o2,Music and Lyric by Michael Sembello and Dennis Matkosky,2942,False
1992,1993,65,o7,Catherine Deneuve,2943,False
1992,1993,65,o59,France,2943,True
1964,1965,37,o68,Norman Wanstall,2947,True
1999,2000,72,o19,Ren Klyce,2959,False
1979,1980,52,o4,Roy Scheider,2971,False
1979,1980,52,o14,"Art Direction:  Philip Rosenberg, Tony Walton;  Set Decoration:  Edward Stewart",2971,True
1979,1980,52,o8,Giuseppe Rotunno,2971,False
1979,1980,52,o9,Albert Wolsky,2971,True
1979,1980,52,o12,Bob Fosse,2971,False
1979,1980,52,o15,Alan Heim,2971,True
1979,1980,52,o57,Adaptation Score by Ralph Burns,2971,True
1979,1980,52,o10,Robert Alan Aurthur,2971,False
1979,1980,52,o3,Robert Alan Aurthur,2971,False
1989,1990,62,o13,Martin Landau,2973,False
1989,1990,62,o12,Woody Allen,2973,False
1989,1990,62,o3,Woody Allen,2973,False
1971,1972,44,o21,Bruce Brown,2984,False
1987,1988,60,o15,Frank J. Urioste,108945,False
1987,1988,60,o18,"Michael J. Kohut, Carlos de Larios, Aaron Rochin",108945,False
1987,1988,60,o72,Stephen Flick,108945,True
1980,1981,53,o13,Jason Robards,2988,False
1980,1981,53,o5,Mary Steenburgen,2988,True
1980,1981,53,o3,Bo Goldman,2988,True
1981,1982,54,o2,Music by Bill Conti; Lyric by Mick Leeson,2989,False
1973,1974,46,o23,Music and Lyrics by Paul McCartney and Linda McCartney,2991,False
1965,1966,38,o47,John Stears,2993,True
1999,2000,72,o7,Meryl Streep,2996,False
1999,2000,72,o2,Music and Lyric by Diane Warren,2996,False
1999,2000,72,o5,Catherine Keener,2997,False
1999,2000,72,o12,Spike Jonze,2997,False
1999,2000,72,o3,Charlie Kaufman,2997,False
1961,1962,34,o40,Yoshiro Muraki,3030,False
1973,1974,46,o23,Music by George Bruns; Lyrics by Floyd Huddleston,77866,False
1955,1956,28,o13,Jack Lemmon,3035,True
1955,1956,28,o39,Leland Hayward,3035,False
1955,1956,28,o33,"Warner Bros. Studio Sound Department, William A. Mueller",3035,False
1970,1971,43,o13,Chief Dan George,3037,False
1983,1984,56,o73,Adaptation Score by Elmer Bernstein,3039,False
1942,1943,15,o31,Robert Emmett Dolan,3061,False
1942,1943,15,o23,Music and Lyrics by Irving Berlin,3061,True
1942,1943,15,o66,Irving Berlin,3061,False
1970,1971,43,o14,"Art Direction:  Jack Martin Smith, Yoshiro Muraki, Richard Day, Taizoh Kawashima;  Set Decoration:  Walter M. Scott, Norman Rockett",3066,False
1970,1971,43,o8,"Charles F. Wheeler, Osami Furuya, Sinsaku Himeda",3066,False
1970,1971,43,o15,"James E. Newcom, Pembroke J. Herring",3066,False
1970,1971,43,o18,Murray Spivack,3066,False
1970,1971,43,o47,A. D. Flowers,3066,True
1988,1989,61,o4,Edward James Olmos,3071,False
1987,1988,60,o13,Vincent Gardenia,3072,False
1987,1988,60,o7,Cher,3072,True
1987,1988,60,o5,Olympia Dukakis,3072,True
1987,1988,60,o12,Norman Jewison,3072,False
1987,1988,60,o10,Patrick Palmer and Norman Jewison,3072,False
1987,1988,60,o3,John Patrick Shanley,3072,True
1999,2000,72,o14,Art Direction:  Rick Heinrichs;  Set Decoration:  Peter Young,3081,True
1999,2000,72,o8,Emmanuel Lubezki,3081,False
1999,2000,72,o9,Colleen Atwood,3081,False
1988,1989,61,o17,Tom Burman,3087,False
1950,1951,23,o24,James Stewart,3088,False
1950,1951,23,o5,Josephine Hull,3088,True
1987,1988,60,o8,Haskell Wexler,3090,False
1971,1972,44,o26,Julie Christie,3093,False
1987,1988,60,o9,Jenny Beavan,3094,False
1975,1976,48,o13,Jack Warden,3099,False
1975,1976,48,o5,Lee Grant,3099,True
1975,1976,48,o14,Art Direction:  Richard Sylbert,3099,False
1975,1976,48,o46,Robert Towne,3099,False
1987,1988,60,o7,Glenn Close,3101,False
1987,1988,60,o5,Anne Archer,3101,False
1987,1988,60,o12,Adrian Lyne,3101,False
1987,1988,60,o15,Michael Kahn,3101,False
1987,1988,60,o10,Stanley R. Jaffe and Sherry Lansing,3101,False
1987,1988,60,o58,James Dearden,3101,False
1985,1986,58,o13,Robert Loggia,3102,False
1990,1991,63,o4,Robert De Niro,3105,False
1990,1991,63,o10,Walter F. Parkes and Lawrence Lasker,3105,False
1990,1991,63,o58,Steven Zaillian,3105,False
1991,1992,64,o18,"Gary Summers, Randy Thom, Gary Rydstrom",3107,False
1991,1992,64,o19,Gary Rydstrom,3107,False
1991,1992,64,o16,"Mikael Salomon, Allen Hall, Clay Pinney",3107,False
1984,1985,57,o13,John Malkovich,3111,False
1984,1985,57,o7,Sally Field,3111,True
1984,1985,57,o5,Lindsay Crouse,3111,False
1984,1985,57,o9,Ann Roth,3111,False
1984,1985,57,o12,Robert Benton,3111,False
1984,1985,57,o10,Arlene Donovan,3111,False
1984,1985,57,o3,Robert Benton,3111,True
1999,2000,72,o2,Music and Lyric by Randy Newman,3114,False
1999,2000,72,o4,Sean Penn,3129,False
1999,2000,72,o5,Samantha Morton,3129,False
1999,2000,72,o14,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,3155,False
1999,2000,72,o9,Jenny Beavan,3155,False
1999,2000,72,o17,Greg Cannom,3156,False
1999,2000,72,o16,"John Dykstra, Jerome Chen, Henry F. Anderson III",3157,False
1999,2000,72,o13,Tom Cruise,3160,False
1999,2000,72,o2,Music and Lyric by Aimee Mann,3160,False
1999,2000,72,o3,Paul Thomas Anderson,3160,False
1999,2000,72,o14,Art Direction:  Eve Stewart;  Set Decoration:  Eve Stewart,3163,False
1999,2000,72,o9,Lindy Hemming,3163,True
1999,2000,72,o17,Christine Blundell,3163,True
1999,2000,72,o3,Mike Leigh,3163,False
1971,1972,44,o5,Ann-Margret,3167,False
1969,1970,42,o13,Jack Nicholson,3168,False
1969,1970,42,o65,"Peter Fonda, Dennis Hopper",3168,False
1959,1960,32,o24,Laurence Harvey,3171,False
1959,1960,32,o26,Simone Signoret,3171,True
1959,1960,32,o5,Hermione Baddeley,3171,False
1959,1960,32,o12,Jack Clayton,3171,False
1959,1960,32,o39,John Woolf and James Woolf,3171,False
1959,1960,32,o25,Neil Paterson,3171,True
1999,2000,72,o20,John Williams,3179,False
1999,2000,72,o9,Milena Canonero,3181,False
1999,2000,72,o8,Robert Richardson,3185,False
1953,1954,26,o24,William Holden,3196,True
1953,1954,26,o13,Robert Strauss,3196,False
1953,1954,26,o12,Billy Wilder,3196,False
1973,1974,46,o6,Jerry Goldsmith,3198,False
1970,1971,43,o24,Jack Nicholson,3201,False
1970,1971,43,o5,Karen Black,3201,False
1970,1971,43,o10,Bob Rafelson and Richard Wechsler,3201,False
1970,1971,43,o61,Story by Bob Rafelson,3201,False
1984,1985,57,o2,Music and Lyric by Phil Collins,3206,False
1992,1993,65,o4,Denzel Washington,3246,False
1992,1993,65,o9,Ruth Carter,3246,False
1985,1986,58,o7,Anne Bancroft,3251,False
1985,1986,58,o5,Meg Tilly,3251,False
1985,1986,58,o20,Georges Delerue,3251,False
1992,1993,65,o4,Al Pacino,3252,True
1992,1993,65,o12,Martin Brest,3252,False
1992,1993,65,o10,Martin Brest,3252,False
1992,1993,65,o11,Bo Goldman,3252,False
1992,1993,65,o16,"Ken Ralston, Doug Chiang, Doug Smythe, Tom Woodruff",3258,True
1992,1993,65,o7,Emma Thompson,3260,True
1992,1993,65,o5,Vanessa Redgrave,3260,False
1992,1993,65,o14,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,3260,True
1992,1993,65,o8,Tony Pierce-Roberts,3260,False
1992,1993,65,o9,Jenny Beavan,3260,False
1992,1993,65,o12,James Ivory,3260,False
1992,1993,65,o20,Richard Robbins,3260,False
1992,1993,65,o10,Ismail Merchant,3260,False
1992,1993,65,o11,Ruth Prawer Jhabvala,3260,True
2000,2001,73,o15,Dede Allen,3317,False
2000,2001,73,o2,Music and Lyric by Bob Dylan,3317,True
2000,2001,73,o11,Screenplay by Steve Kloves,3317,False
1961,1962,34,o26,Natalie Wood,3330,False
1961,1962,34,o32,William Inge,3330,True
1948,1949,21,o5,Claire Trevor,3334,True
1989,1990,62,o21,Al Reinert and Betsy Broyles Breier,3338,False
1950,1951,23,o26,Judy Holliday,3341,True
1950,1951,23,o40,Jean Louis,3341,False
1950,1951,23,o12,George Cukor,3341,False
1950,1951,23,o39,Columbia,3341,False
